symbol,name,bucket,ann,vol,sharpe,mdd,sub_ann,sub_sharpe,win,corr_gold,corr_bond
007290,汇添富中债1-3年农发债C,其他,0.0036608170924692374,0.021459347666917886,-0.7444044069457659,-0.04832264659418273,0.004606227542503616,-1.3020365155145068,0.6666666666666666,,
008540,工银开元利率债债券C,短债/利率,0.006303217381922632,0.021110487977444463,-0.6279754251466874,-0.05325712211939759,-0.014036467090879468,-1.3020799635488223,0.65,,
007963,博时中债3-5政金融债指数C,金融地产,0.00732853922650456,0.02440832035253071,-0.4966408414945371,-0.06219370934687707,-0.025056145889908787,-1.3053940020645711,0.6166666666666667,,
007707,南方聪元债券C,其他,0.01785858142905772,0.018271555142927765,-0.08023264650270656,-0.03252173913043466,-0.017377717216387922,-1.308885770601063,0.75,,
013965,达诚定海双月享60天滚动持有短债C,短债/利率,0.021909882001064362,0.008823820393575318,0.31816308307104013,-0.015667699034432547,0.0030937907231092243,-1.3137216838541306,0.8867924528301887,,
022392,景顺长城中债0-3年国开行债券指数C,其他,0.00904361608097326,0.010469470028457573,-1.0037067983305028,-0.008676789587852451,0.006011131555848204,-1.31422814333725,0.75,,
020887,交银中债0-3年政金债指数C,其他,0.012097281927381243,0.014797137031664236,-0.4817960308650245,-0.022696542399072928,-0.0020532741926330145,-1.3149638807651305,0.7241379310344828,,
010768,建信利率债策略纯债债券C,短债/利率,0.06342130846047778,0.15040435054384763,0.3537476391069966,-0.05446198789733603,-0.021271564771077944,-1.3153957768180926,0.6833333333333333,,
000910,鑫元合丰纯债C,其他,0.002443923269356496,0.023119273839948454,-0.7438649191220221,-0.041690571811053845,-0.0052849497193615536,-1.3169436334581135,0.65,,
022234,路博迈中国精选利率债C,短债/利率,-0.004410840963327556,0.033328866884212244,-0.7207044033500954,-0.05253956569746032,-0.025165937436460895,-1.3171951249195624,0.6521739130434783,,
021531,路博迈安航90天持有债券C,其他,0.019088860290784604,0.014240659656911826,0.10927557790336657,-0.013074408767544732,0.0019820159913959134,-1.321351637023212,0.6538461538461539,,
018616,光大睿阳纯债债券C,其他,0.022511719826821652,0.010428851405484225,0.42621740207716996,-0.012939710533882764,0.007295683035205336,-1.3230397985727251,0.6842105263157895,,
007011,国寿安保中债1-3年指数C,其他,0.001586814365375,0.0208487327645238,-0.8697998353884835,-0.0535060546324978,-0.0212332017383845,-1.3240148723481853,0.7333333333333333,,
008845,摩根中债1-3年国开债指数C,短债/利率,0.007217658670280569,0.021969130279776136,-0.5595963208854156,-0.045403482493915015,-0.014824502632184378,-1.3266052443698189,0.7,,
021791,华宝宝嘉30天持有期债券C,其他,0.014921232160090003,0.004548195564694858,-0.9806136466523777,-0.0039304313648422795,0.013201209565996574,-1.3295006202942217,0.8,,
008567,蜂巢添盈纯债C,其他,0.09129435516868467,0.25609001645806445,0.3712300940923516,-0.12799090650753053,-0.057389032466860446,-1.3303990840522,0.75,,
011984,永赢中债3-5年政金债指数C,其他,0.029575039283628923,0.01599337417779372,0.6498419695540192,-0.021755888650963673,-0.005150232636318419,-1.3332778109137473,0.711864406779661,,
022027,金鹰中债0-3年政金债指数C,其他,0.008034882035407476,0.01564117806049632,-0.7378879876064972,-0.025525672371638164,-0.0017851947066429563,-1.3356235122252442,0.6521739130434783,,
008732,招商添浩纯债C,其他,0.015366724753311134,0.03490046384485716,-0.10216329833027697,-0.07173971019646186,-0.006276406803107593,-1.3371923572407414,0.7333333333333333,,
009773,嘉实彭博国开债1-5年指数C,短债/利率,0.0035052166179927458,0.024028274034794475,-0.6690650946826612,-0.035771742216333946,-0.016161961906747346,-1.3373070561561378,0.6333333333333333,,
016192,永赢安悦60天持有中短债债券C,短债/利率,0.024938694882293833,0.003050554110730258,2.0109214055573075,-0.0036834245893480055,0.016779590216118967,-1.338765259817718,0.9583333333333334,,
008483,广发央企80债券指数C,其他,-0.0018437259372106052,0.023914045599662405,-0.9041582453030922,-0.05953471331745752,-0.03033682893709544,-1.3420543356273609,0.6,,
020427,中信建投景源债券C,其他,0.012704088760048471,0.014034088410184664,-0.4826921647800838,-0.024961149961150064,0.0013605692864699925,-1.3427453979775539,0.625,,
007253,广发中债农发债总指数C,其他,0.0043158333504222934,0.031111042824749215,-0.4834051339683892,-0.06473315755977826,-0.02277701518730979,-1.3467788227675699,0.65,,
020737,国新国证汇铭债券C,其他,0.017933902388536316,0.009995605377312202,-0.16120111279908314,-0.011470788373675544,0.0069378563991382425,-1.3487799636208548,0.7307692307692307,,
021582,贝莱德和悦利率债C,短债/利率,0.004025810869608737,0.011633403222292761,-1.353520368566137,-0.013672654690618846,0.004025810869608737,-1.353520368566137,0.5789473684210527,,
007604,景顺长城中短债C,短债/利率,0.01639553191504839,0.00962744224357276,-0.32001848931373905,-0.02076251722553968,0.013870802183912678,-1.3545226876154859,0.8166666666666667,,
016901,工银四季收益债券C,其他,0.0032451898879972685,0.01889088709607173,-0.872072242254683,-0.022314049586776852,-0.006498762318103646,-1.3553791306981717,0.5434782608695652,,
022265,中欧诚悦债券C,其他,-0.0013178283723650486,0.035240122450784506,-0.5883331716209514,-0.0779540481400437,-0.028425359857000454,-1.3554163631912297,0.5909090909090909,,
090023,大成安汇金融债C,金融地产,0.004547110605484184,0.03103000261235503,-0.47697889642681424,-0.08302952971199418,-0.005690943285871053,-1.356702645172623,0.7333333333333333,,
022837,建信中债0-3年政金债指数C,其他,0.005248950031074173,0.010530261028150117,-1.3635351088987198,-0.012044624345937449,0.005248950031074173,-1.3635351088987198,0.7777777777777778,,
000720,南方稳利1年持有期债券C,其他,0.015597484421830288,0.021686158654553964,-0.17077934840111894,-0.04331797235023038,0.010044782930692442,-1.3656645244055918,0.7333333333333333,,
007583,中泰青月中短债C,短债/利率,0.023067508595401076,0.0034310159895880672,1.070663489111323,-0.00608703552284906,0.015818351342664627,-1.3665861489636428,0.9166666666666666,,
017474,中信建投景荣债券C,其他,0.01005490447335844,0.02855022189689777,-0.32101225357535146,-0.0470073536256167,-0.014094272565196686,-1.3698006980343074,0.6818181818181818,,
007947,大成中债1-3年国开债指数C,短债/利率,0.02349741217070367,0.009004955859119868,0.45946629577500464,-0.011003117549972519,0.008282587404800923,-1.3703305156726246,0.75,,
010567,东方恒瑞短债债券C,短债/利率,0.022559647819732076,0.0033853584301219656,0.9309450143012755,-0.006673658118028336,0.016547526511305755,-1.3733377615000366,0.9166666666666666,,
020586,东海中债0-3年政策性金融债C,金融地产,0.015872243678896725,0.007910559375792778,-0.40636715576816745,-0.007654563297350148,0.009192483605066304,-1.3756398472796671,0.68,,
015660,中信建投景晟债券C,其他,0.006376983541450221,0.026232033620910276,-0.49860845162379713,-0.07513812154696142,-0.03169620885061608,-1.376725005798947,0.7,,
012592,广发添财180天滚动持有债券C,其他,0.025031534885099793,0.0037373832977131223,1.513886960047464,-0.006872196239381623,0.015438580815118508,-1.3773205892115405,0.9,,
011242,东吴进取策略混合C,其他,-0.11435724299149608,0.16335827875335143,-0.8117944024137896,-0.5080681059425773,-0.20204006068226932,-1.3774185580567415,0.38333333333333336,,
006669,华夏中短债债券C,短债/利率,0.019890384781395598,0.011901945774776043,0.0424538835181134,-0.02854759477245339,0.0130320363839036,-1.3784309008448792,0.75,,
